datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,aqi,unix_time,hour,day,month,weekday,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,target
2025-11-13 13:00:00,26.0,56.4,1015.9,8.1,267.5,0.0,37.6,30.9,629.0,23.4,31.1,124.0,118.6,1763038800,13,13,11,3,96.7,82.2,82.1,104.1,125.4
2025-11-13 14:00:00,25.1,67.3,1016.5,7.7,282.1,0.0,37.0,30.3,849.0,35.2,25.6,85.0,125.4,1763042400,14,13,11,3,118.6,82.1,82.2,108.8,116.5
2025-11-13 15:00:00,24.5,71.5,1017.0,7.7,294.8,0.0,34.8,27.9,1011.0,43.8,21.3,55.0,116.5,1763046000,15,13,11,3,125.4,96.7,82.2,97.5,96.7
2025-11-13 16:00:00,23.8,75.2,1017.3,7.2,308.9,0.0,33.8,26.7,1070.0,45.9,19.5,44.0,96.7,1763049600,16,13,11,3,116.5,118.6,82.2,94.2,83.0
2025-11-13 17:00:00,23.1,77.7,1017.2,7.6,328.6,0.0,34.8,27.6,1071.0,44.8,18.8,41.0,83.0,1763053200,17,13,11,3,96.7,125.4,82.1,93.4,83.0
2025-11-13 18:00:00,22.4,77.9,1017.4,7.2,342.5,0.0,37.0,29.8,1011.0,43.8,18.2,39.0,83.0,1763056800,18,13,11,3,83.0,116.5,96.7,92.3,82.9
2025-11-13 19:00:00,22.0,78.5,1017.1,7.3,350.1,0.0,38.4,31.7,856.0,44.2,17.3,33.0,82.9,1763060400,19,13,11,3,83.0,96.7,118.6,90.9,82.8
2025-11-13 20:00:00,21.5,80.2,1016.6,7.2,341.1,0.0,38.5,32.1,641.0,44.7,16.5,27.0,82.8,1763064000,20,13,11,3,82.9,83.0,125.4,89.5,82.8
2025-11-13 21:00:00,21.0,82.7,1016.6,7.3,342.9,0.0,38.1,31.8,471.0,44.3,15.8,23.0,82.8,1763067600,21,13,11,3,82.8,83.0,116.5,88.2,83.2
2025-11-13 22:00:00,20.5,84.5,1016.3,7.4,347.3,0.0,37.1,30.7,334.0,41.8,14.9,21.0,83.2,1763071200,22,13,11,3,82.8,82.9,96.7,86.9,83.8
2025-11-13 23:00:00,20.1,85.5,1016.1,7.5,350.3,0.0,35.6,29.3,241.0,38.3,14.0,20.0,83.8,1763074800,23,13,11,3,83.2,82.8,83.0,85.9,84.5
2025-11-14 00:00:00,19.7,85.8,1016.5,6.2,348.4,0.0,37.4,30.6,332.0,41.6,14.3,15.0,84.5,1763078400,0,14,11,4,83.8,82.8,83.0,85.2,85.0
2025-11-14 01:00:00,19.4,86.3,1016.9,6.3,356.7,0.0,37.4,31.4,808.0,44.4,15.6,10.0,85.0,1763082000,1,14,11,4,84.5,83.2,82.9,84.5,85.5
2025-11-14 02:00:00,18.9,85.4,1017.6,6.2,10.0,0.0,44.7,39.2,1468.0,47.8,17.9,4.0,85.5,1763085600,2,14,11,4,85.0,83.8,82.8,83.9,86.0
2025-11-14 03:00:00,19.7,75.3,1018.0,5.9,14.0,0.0,55.3,50.5,1841.0,47.2,22.0,11.0,86.0,1763089200,3,14,11,4,85.5,84.5,82.8,83.1,87.1
2025-11-14 04:00:00,22.5,58.8,1018.4,4.7,2.2,0.0,47.0,39.2,1652.0,39.0,30.8,42.0,87.1,1763092800,4,14,11,4,86.0,85.0,83.2,82.1,87.7
2025-11-14 05:00:00,25.5,44.0,1018.6,3.4,344.5,0.0,37.4,25.3,1178.0,26.7,37.7,86.0,87.7,1763096400,5,14,11,4,87.1,85.5,83.8,82.1,87.9
2025-11-14 06:00:00,28.2,33.3,1018.3,3.8,267.3,0.0,31.9,20.8,775.0,16.7,37.7,122.0,87.9,1763100000,6,14,11,4,87.7,86.0,84.5,82.1,87.7
2025-11-14 07:00:00,29.5,24.2,1017.4,4.5,241.4,0.0,27.5,18.3,569.0,11.1,37.7,141.0,87.7,1763103600,7,14,11,4,87.9,87.1,85.0,82.1,87.2
2025-11-14 08:00:00,29.8,28.0,1016.4,7.9,235.2,0.0,25.6,17.7,434.0,7.7,34.5,151.0,87.2,1763107200,8,14,11,4,87.7,87.7,85.5,82.2,86.7
2025-11-14 09:00:00,29.5,35.0,1015.4,10.9,242.6,0.0,25.6,18.1,357.0,6.5,27.6,156.0,86.7,1763110800,9,14,11,4,87.2,87.9,86.0,82.2,86.1
2025-11-14 10:00:00,29.1,35.2,1015.0,12.6,253.4,0.0,26.0,18.5,341.0,7.0,25.9,157.0,86.1,1763114400,10,14,11,4,86.7,87.7,87.1,82.2,85.5
2025-11-14 11:00:00,28.3,34.9,1014.9,13.6,262.4,0.0,26.4,18.7,382.0,9.6,26.3,151.0,85.5,1763118000,11,14,11,4,86.1,87.2,87.7,82.1,84.9
2025-11-14 12:00:00,26.9,38.8,1015.1,12.1,280.3,0.0,22.6,17.0,455.0,14.5,26.7,140.0,84.9,1763121600,12,14,11,4,85.5,86.7,87.9,96.7,101.4
2025-11-14 13:00:00,25.6,47.6,1015.5,9.3,291.6,0.0,31.9,27.0,549.0,24.6,24.6,114.0,101.4,1763125200,13,14,11,4,84.9,86.1,87.7,118.6,107.3
2025-11-14 14:00:00,24.5,58.8,1016.0,9.1,294.5,0.0,32.6,27.0,676.0,38.7,21.7,78.0,107.3,1763128800,14,14,11,4,101.4,85.5,87.2,125.4,98.0
2025-11-14 15:00:00,23.8,63.7,1016.5,7.8,296.0,0.0,31.7,25.1,844.0,49.3,19.5,50.0,98.0,1763132400,15,14,11,4,107.3,84.9,86.7,116.5,83.3
2025-11-14 16:00:00,23.3,64.6,1016.7,7.5,297.2,0.0,32.2,25.0,1131.0,53.2,19.0,38.0,83.3,1763136000,16,14,11,4,98.0,101.4,86.1,96.7,83.2
2025-11-14 17:00:00,22.8,65.1,1016.8,6.4,315.0,0.0,34.6,27.1,1459.0,53.7,19.2,34.0,83.2,1763139600,17,14,11,4,83.3,107.3,85.5,83.0,83.1
2025-11-14 18:00:00,22.0,67.7,1017.0,5.7,347.3,0.0,38.8,31.4,1601.0,53.8,19.0,30.0,83.1,1763143200,18,14,11,4,83.2,98.0,84.9,83.0,83.3
2025-11-14 19:00:00,21.4,68.6,1016.8,7.8,354.7,0.0,40.7,34.9,1401.0,54.8,17.8,24.0,83.3,1763146800,19,14,11,4,83.1,83.3,101.4,82.9,83.6
2025-11-14 20:00:00,20.8,68.7,1016.6,8.1,358.7,0.0,38.6,34.1,1016.0,55.4,16.3,18.0,83.6,1763150400,20,14,11,4,83.3,83.2,107.3,82.8,83.8
2025-11-14 21:00:00,20.3,70.0,1016.4,8.1,358.7,0.0,35.4,31.5,691.0,54.1,15.0,15.0,83.8,1763154000,21,14,11,4,83.6,83.1,98.0,82.8,83.7
2025-11-14 22:00:00,19.8,71.7,1016.2,8.6,357.6,0.0,32.2,28.9,467.0,48.9,14.0,16.0,83.7,1763157600,22,14,11,4,83.8,83.3,83.3,83.2,83.6
2025-11-14 23:00:00,19.8,70.8,1016.1,9.0,357.7,0.0,29.3,26.4,303.0,41.9,13.3,19.0,83.6,1763161200,23,14,11,4,83.7,83.6,83.2,83.8,83.3
2025-11-15 00:00:00,19.5,73.6,1016.4,9.2,356.6,0.0,34.0,29.7,326.0,48.7,13.2,9.0,83.3,1763164800,0,15,11,5,83.6,83.8,83.1,84.5,83.2
2025-11-15 01:00:00,19.2,70.7,1016.9,8.5,358.8,0.0,34.0,30.0,723.0,49.7,14.8,6.0,83.2,1763168400,1,15,11,5,83.3,83.7,83.3,85.0,83.1
2025-11-15 02:00:00,19.0,67.9,1017.7,7.2,4.3,0.0,42.3,38.3,1307.0,50.7,17.2,3.0,83.1,1763172000,2,15,11,5,83.2,83.6,83.6,85.5,83.0
2025-11-15 03:00:00,19.5,62.5,1018.3,6.5,14.4,0.0,54.5,51.1,1641.0,48.1,21.1,11.0,83.0,1763175600,3,15,11,5,83.1,83.3,83.8,86.0,83.1
2025-11-15 04:00:00,21.9,50.3,1018.9,4.7,8.7,0.0,48.1,42.0,1467.0,38.8,28.2,41.0,83.1,1763179200,4,15,11,5,83.0,83.2,83.7,87.1,83.3
2025-11-15 05:00:00,25.5,36.0,1019.4,5.0,2.0,0.0,37.5,25.0,1044.0,25.9,36.7,82.0,83.3,1763182800,5,15,11,5,83.1,83.1,83.6,87.7,83.3
2025-11-15 06:00:00,28.0,28.0,1019.1,3.1,346.8,0.0,29.3,19.4,705.0,15.7,37.7,116.0,83.3,1763186400,6,15,11,5,83.3,83.0,83.3,87.9,83.2
2025-11-15 07:00:00,29.3,20.5,1018.2,1.4,156.8,0.0,25.3,18.1,577.0,10.3,37.7,137.0,83.2,1763190000,7,15,11,5,83.3,83.1,83.2,87.7,83.2
2025-11-15 08:00:00,29.9,20.4,1017.2,5.1,175.9,0.0,25.1,18.9,533.0,7.6,37.1,151.0,83.2,1763193600,8,15,11,5,83.2,83.3,83.1,87.2,83.3
2025-11-15 09:00:00,30.0,23.3,1016.1,8.0,194.3,0.0,26.4,20.4,532.0,6.8,33.5,158.0,83.3,1763197200,9,15,11,5,83.2,83.3,83.0,86.7,83.5
2025-11-15 10:00:00,29.6,27.5,1015.5,10.5,213.1,0.0,27.2,21.3,567.0,6.5,31.6,161.0,83.5,1763200800,10,15,11,5,83.3,83.2,83.1,86.1,83.7
2025-11-15 11:00:00,28.6,33.8,1015.4,12.9,238.1,0.0,27.2,21.4,643.0,8.2,30.1,157.0,83.7,1763204400,11,15,11,5,83.5,83.2,83.3,85.5,84.0
2025-11-15 12:00:00,27.8,29.5,1015.8,13.7,260.9,0.0,22.3,19.1,737.0,15.8,31.8,145.0,84.0,1763208000,12,15,11,5,83.7,83.3,83.3,84.9,102.0
2025-11-15 13:00:00,26.5,32.1,1016.5,11.1,300.3,0.0,33.3,31.1,860.0,30.3,29.2,115.0,102.0,1763211600,13,15,11,5,84.0,83.5,83.2,101.4,109.0
2025-11-15 14:00:00,25.3,36.2,1017.1,8.5,332.4,0.0,32.4,30.4,999.0,50.4,25.7,74.0,109.0,1763215200,14,15,11,5,102.0,83.7,83.2,107.3,100.1
2025-11-15 15:00:00,24.5,42.7,1017.7,7.0,311.9,0.0,31.8,29.9,1097.0,66.0,23.3,41.0,100.1,1763218800,15,15,11,5,109.0,84.0,83.3,98.0,85.2
2025-11-15 16:00:00,23.7,50.1,1018.1,7.2,308.9,0.0,32.8,31.1,1142.0,73.6,23.4,25.0,85.2,1763222400,16,15,11,5,100.1,102.0,83.5,83.3,85.8
2025-11-15 17:00:00,23.0,52.1,1018.3,7.7,342.4,0.0,36.7,34.9,1145.0,76.7,24.5,18.0,85.8,1763226000,17,15,11,5,85.2,109.0,83.7,83.2,86.5
2025-11-15 18:00:00,22.4,53.9,1018.6,8.0,9.0,0.0,43.4,41.9,1079.0,76.4,24.6,14.0,86.5,1763229600,18,15,11,5,85.8,100.1,84.0,83.1,87.4
2025-11-15 19:00:00,22.0,54.1,1018.2,8.1,357.5,0.0,44.0,42.8,890.0,72.0,22.3,13.0,87.4,1763233200,19,15,11,5,86.5,85.2,102.0,83.3,88.1
2025-11-15 20:00:00,21.4,55.6,1018.2,8.5,360.0,0.0,37.6,36.7,633.0,64.1,18.9,17.0,88.1,1763236800,20,15,11,5,87.4,85.8,109.0,83.6,88.3
2025-11-15 21:00:00,20.8,54.7,1018.1,8.1,12.8,0.0,32.4,31.5,436.0,55.6,16.1,21.0,88.3,1763240400,21,15,11,5,88.1,86.5,100.1,83.8,88.3
2025-11-15 22:00:00,20.5,49.6,1018.3,8.0,19.7,0.0,28.6,27.8,325.0,45.5,14.5,27.0,88.3,1763244000,22,15,11,5,88.3,87.4,85.2,83.7,88.2
2025-11-15 23:00:00,20.5,42.0,1018.3,9.4,4.4,0.0,25.5,24.7,276.0,34.9,13.5,35.0,88.2,1763247600,23,15,11,5,88.3,88.1,85.8,83.6,88.1
2025-11-16 00:00:00,19.9,41.0,1018.7,8.9,14.0,0.0,25.5,24.9,346.0,36.9,13.6,30.0,88.1,1763251200,0,16,11,6,88.2,88.3,86.5,83.3,87.7
2025-11-16 01:00:00,19.3,42.8,1019.0,9.0,23.5,0.0,24.4,23.9,647.0,42.1,14.6,25.0,87.7,1763254800,1,16,11,6,88.1,88.3,87.4,83.2,87.1
2025-11-16 02:00:00,19.1,44.0,1019.8,9.0,28.6,0.0,29.5,28.9,1068.0,48.7,16.2,19.0,87.1,1763258400,2,16,11,6,87.7,88.2,88.1,83.1,86.3
2025-11-16 03:00:00,20.0,42.0,1020.3,8.9,31.8,0.0,34.8,34.3,1332.0,50.0,19.1,26.0,86.3,1763262000,3,16,11,6,87.1,88.1,88.3,83.0,84.8
2025-11-16 04:00:00,22.3,36.4,1021.1,8.5,34.7,0.0,36.3,35.9,1297.0,40.8,24.9,58.0,84.8,1763265600,4,16,11,6,86.3,87.7,88.3,83.1,84.2
2025-11-16 05:00:00,25.9,27.9,1021.4,6.2,43.8,0.0,26.1,25.2,1105.0,26.2,31.8,102.0,84.2,1763269200,5,16,11,6,84.8,87.1,88.2,83.3,84.3
2025-11-16 06:00:00,28.4,21.9,1020.9,5.5,71.0,0.0,18.9,18.1,907.0,14.6,35.6,137.0,84.3,1763272800,6,16,11,6,84.2,86.3,88.1,83.3,84.1
2025-11-16 07:00:00,29.8,18.1,1020.0,5.2,95.9,0.0,16.5,15.8,716.0,9.3,33.2,154.0,84.1,1763276400,7,16,11,6,84.3,84.8,87.7,83.2,83.9
2025-11-16 08:00:00,30.4,17.0,1019.0,3.2,141.8,0.0,17.4,16.8,518.0,7.0,27.6,161.0,83.9,1763280000,8,16,11,6,84.1,84.2,87.1,83.2,83.8
2025-11-16 09:00:00,30.6,16.8,1018.1,2.5,175.9,0.0,18.3,17.7,423.0,6.7,23.3,164.0,83.8,1763283600,9,16,11,6,83.9,84.3,86.3,83.3,83.5
2025-11-16 10:00:00,30.5,17.6,1017.7,2.1,200.0,0.0,18.9,18.2,412.0,4.9,21.4,166.0,83.5,1763287200,10,16,11,6,83.8,84.1,84.8,83.5,83.2
2025-11-16 11:00:00,30.1,18.7,1017.5,3.1,234.5,0.0,19.0,18.4,502.0,5.1,20.8,164.0,83.2,1763290800,11,16,11,6,83.5,83.9,84.2,83.7,101.8
2025-11-16 12:00:00,28.6,32.9,1017.7,6.5,242.0,0.0,15.8,15.5,859.0,16.4,22.5,147.0,101.8,1763294400,12,16,11,6,83.2,83.8,84.3,84.0,120.7
2025-11-16 13:00:00,27.0,44.1,1018.3,9.4,249.8,0.0,33.2,32.9,1789.0,43.9,25.2,110.0,120.7,1763298000,13,16,11,6,101.8,83.5,84.1,102.0,122.4
2025-11-16 14:00:00,25.9,46.1,1018.8,9.4,277.7,0.0,44.6,44.4,1894.8,81.5,29.1,60.0,122.4,1763301600,14,16,11,6,120.7,83.2,83.9,109.0,106.0
2025-11-16 15:00:00,25.4,44.4,1019.4,8.2,303.3,0.0,48.4,48.3,1894.8,83.0,32.3,23.0,106.0,1763305200,15,16,11,6,122.4,101.8,83.8,100.1,85.7
2025-11-16 16:00:00,24.6,47.0,1019.8,6.6,334.1,0.0,51.7,51.6,1894.8,83.0,34.9,13.0,85.7,1763308800,16,16,11,6,106.0,120.7,83.5,85.2,87.5
2025-11-16 17:00:00,23.5,47.8,1019.7,7.6,1.4,0.0,54.1,53.9,1894.8,83.0,37.0,16.0,87.5,1763312400,17,16,11,6,85.7,122.4,83.2,85.8,89.2
2025-11-16 18:00:00,22.5,42.9,1020.1,7.6,25.3,0.0,54.4,54.1,1894.8,83.0,36.6,19.0,89.2,1763316000,18,16,11,6,87.5,106.0,101.8,86.5,90.3
2025-11-16 19:00:00,22.2,37.2,1019.5,7.3,20.2,0.0,51.1,50.8,1483.0,83.0,32.0,18.0,90.3,1763319600,19,16,11,6,89.2,85.7,120.7,87.4,91.0
2025-11-16 20:00:00,21.5,38.0,1019.0,8.1,18.0,0.0,45.4,45.2,888.0,77.4,25.1,18.0,91.0,1763323200,20,16,11,6,90.3,87.5,122.4,88.1,91.7
2025-11-16 21:00:00,20.7,40.4,1018.9,8.3,17.7,0.0,40.5,40.2,464.0,71.0,19.5,17.0,91.7,1763326800,21,16,11,6,91.0,89.2,106.0,88.3,92.5
2025-11-16 22:00:00,20.2,42.5,1018.4,8.3,13.7,0.0,35.9,35.5,270.0,65.3,16.4,16.0,92.5,1763330400,22,16,11,6,91.7,90.3,85.7,88.3,93.2
2025-11-16 23:00:00,19.8,44.5,1018.3,7.7,12.1,0.0,30.5,30.3,245.0,60.3,14.7,16.0,93.2,1763334000,23,16,11,6,92.5,91.0,87.5,88.2,93.7
2025-11-17 00:00:00,18.5,47.9,1018.6,6.0,15.7,0.0,30.0,29.7,382.0,58.6,14.1,12.0,93.7,1763337600,0,17,11,0,93.2,91.7,89.2,88.1,94.1
2025-11-17 01:00:00,18.1,48.8,1018.9,5.4,1.9,0.0,27.6,27.4,795.0,59.7,15.6,9.0,94.1,1763341200,1,17,11,0,93.7,92.5,90.3,87.7,94.4
2025-11-17 02:00:00,18.0,48.6,1019.4,5.0,19.1,0.0,33.3,32.9,1370.0,60.7,18.0,7.0,94.4,1763344800,2,17,11,0,94.1,93.2,91.0,87.1,94.8
2025-11-17 03:00:00,18.7,46.7,1019.9,4.8,37.3,0.0,42.6,42.4,1748.0,57.4,22.7,17.0,94.8,1763348400,3,17,11,0,94.4,93.7,91.7,86.3,95.5
2025-11-17 04:00:00,21.5,39.8,1020.1,3.5,51.3,0.0,40.4,40.0,1756.0,46.0,32.1,52.0,95.5,1763352000,4,17,11,0,94.8,94.1,92.5,84.8,95.9
2025-11-17 05:00:00,25.1,28.2,1020.4,1.9,73.3,0.0,29.4,28.8,1568.0,30.3,37.7,99.0,95.9,1763355600,5,17,11,0,95.5,94.4,93.2,84.2,96.2
2025-11-17 06:00:00,27.5,22.2,1020.2,1.6,173.7,0.0,19.5,19.0,1348.0,18.2,37.7,138.0,96.2,1763359200,6,17,11,0,95.9,94.8,93.7,84.3,96.3
2025-11-17 07:00:00,28.8,19.6,1019.3,3.7,202.8,0.0,19.0,18.6,1120.0,12.7,37.7,161.0,96.3,1763362800,7,17,11,0,96.2,95.5,94.1,84.1,96.5
2025-11-17 08:00:00,29.2,20.6,1018.2,6.2,205.8,0.0,20.8,20.5,860.0,10.7,37.7,175.0,96.5,1763366400,8,17,11,0,96.3,95.9,94.4,83.9,96.8
2025-11-17 09:00:00,29.3,22.7,1017.3,8.7,214.0,0.0,22.9,22.5,659.0,10.6,37.7,183.0,96.8,1763370000,9,17,11,0,96.5,96.2,94.8,83.8,97.3
2025-11-17 10:00:00,28.9,27.3,1016.6,9.9,227.9,0.0,25.1,24.6,521.0,11.0,37.7,189.0,97.3,1763373600,10,17,11,0,96.8,96.3,95.5,83.5,97.8
2025-11-17 11:00:00,28.1,33.1,1016.3,10.0,249.0,0.0,26.7,26.3,441.0,13.2,37.7,190.0,97.8,1763377200,11,17,11,0,97.3,96.5,95.9,83.2,119.0
2025-11-17 12:00:00,27.3,37.0,1016.3,9.4,263.4,0.0,27.4,27.0,501.0,19.1,37.7,185.0,119.0,1763380800,12,17,11,0,97.8,96.8,96.2,101.8,147.3
2025-11-17 13:00:00,26.1,42.4,1016.7,8.3,275.0,0.0,45.4,44.9,829.0,36.8,37.7,147.0,147.3,1763384400,13,17,11,0,119.0,97.3,96.3,120.7,155.6
2025-11-17 14:00:00,25.0,49.0,1017.2,6.9,277.5,0.0,45.5,44.9,1297.0,60.9,37.7,94.0,155.6,1763388000,14,17,11,0,147.3,97.8,96.5,122.4,148.1
2025-11-17 15:00:00,24.4,52.1,1017.9,6.8,282.2,0.0,43.4,42.6,1593.0,77.1,32.8,54.0,148.1,1763391600,15,17,11,0,155.6,119.0,96.8,106.0,125.4
2025-11-17 16:00:00,23.9,54.1,1018.2,6.5,300.1,0.0,42.3,41.1,1563.0,77.5,29.6,40.0,125.4,1763395200,16,17,11,0,148.1,147.3,97.3,85.7,99.2
2025-11-17 17:00:00,23.1,57.5,1018.2,6.9,323.4,0.0,42.7,41.3,1362.0,70.0,27.6,39.0,99.2,1763398800,17,17,11,0,125.4,155.6,97.8,87.5,98.1
2025-11-17 18:00:00,22.4,59.6,1018.3,6.0,335.0,0.0,45.3,43.5,1146.0,63.6,26.0,38.0,98.1,1763402400,18,17,11,0,99.2,148.1,119.0,89.2,97.2
2025-11-17 19:00:00,21.5,62.8,1018.0,7.3,351.5,0.0,47.6,45.5,945.0,62.4,25.1,33.0,97.2,1763406000,19,17,11,0,98.1,125.4,147.3,90.3,96.7
2025-11-17 20:00:00,20.9,65.9,1017.9,7.6,353.2,0.0,48.7,46.3,728.0,62.4,24.7,28.0,96.7,1763409600,20,17,11,0,97.2,99.2,155.6,91.0,96.8
2025-11-17 21:00:00,20.4,68.7,1017.2,7.6,357.3,0.0,49.7,47.3,561.0,60.6,23.9,25.0,96.8,1763413200,21,17,11,0,96.7,98.1,148.1,91.7,97.4
2025-11-17 22:00:00,19.9,72.0,1016.8,7.0,2.9,0.0,49.7,47.5,431.0,54.3,21.8,24.0,97.4,1763416800,22,17,11,0,96.8,97.2,125.4,92.5,98.5
2025-11-17 23:00:00,19.4,75.2,1016.5,6.1,13.6,0.0,46.4,44.5,350.0,46.3,19.3,24.0,98.5,1763420400,23,17,11,0,97.4,96.7,99.2,93.2,99.7
2025-11-18 00:00:00,18.4,72.7,1016.8,3.5,11.9,0.0,50.3,48.1,420.0,47.3,21.3,22.0,99.7,1763424000,0,18,11,1,98.5,96.8,98.1,93.7,101.6
2025-11-18 01:00:00,18.1,73.3,1017.2,5.8,5.4,0.0,49.2,47.3,811.0,50.6,21.3,15.0,101.6,1763427600,1,18,11,1,99.7,97.4,97.2,94.1,103.7
2025-11-18 02:00:00,17.5,74.4,1017.5,6.9,7.5,0.0,54.5,52.7,1353.0,54.6,21.5,7.0,103.7,1763431200,2,18,11,1,101.6,98.5,96.7,94.4,105.8
2025-11-18 03:00:00,18.5,69.0,1018.0,6.2,11.6,0.0,60.8,59.3,1642.0,53.5,24.1,13.0,105.8,1763434800,3,18,11,1,103.7,99.7,96.8,94.8,107.5
2025-11-18 04:00:00,21.4,57.3,1018.4,5.5,11.3,0.0,48.4,46.1,1425.0,42.5,31.4,47.0,107.5,1763438400,4,18,11,1,105.8,101.6,97.4,95.5,108.1
2025-11-18 05:00:00,24.5,52.2,1018.5,4.2,12.3,0.0,36.1,32.0,956.0,26.5,37.7,95.0,108.1,1763442000,5,18,11,1,107.5,103.7,98.5,95.9,108.5
2025-11-18 06:00:00,26.5,45.1,1018.3,1.7,328.0,0.0,32.4,29.5,589.0,14.2,37.7,136.0,108.5,1763445600,6,18,11,1,108.1,105.8,99.7,96.2,109.6
2025-11-18 07:00:00,28.2,31.4,1017.2,0.6,198.4,0.0,31.0,28.9,470.0,9.1,37.7,161.0,109.6,1763449200,7,18,11,1,108.5,107.5,101.6,96.3,110.6
2025-11-18 08:00:00,29.0,28.5,1016.3,3.0,194.0,0.0,31.2,29.4,453.0,7.7,37.7,178.0,110.6,1763452800,8,18,11,1,109.6,108.1,103.7,96.5,111.6
2025-11-18 09:00:00,29.1,31.3,1015.3,6.4,206.6,0.0,32.2,30.4,463.0,8.0,37.7,188.0,111.6,1763456400,9,18,11,1,110.6,108.5,105.8,96.8,112.4
2025-11-18 10:00:00,28.5,41.2,1014.6,10.4,218.7,0.0,33.2,31.3,470.0,8.3,37.7,192.0,112.4,1763460000,10,18,11,1,111.6,109.6,107.5,97.3,113.1
2025-11-18 11:00:00,27.3,50.7,1014.4,12.9,234.1,0.0,33.9,31.9,504.0,10.2,37.7,187.0,113.1,1763463600,11,18,11,1,112.4,110.6,108.1,97.8,118.4
2025-11-18 12:00:00,26.7,49.0,1014.3,11.7,247.4,0.0,33.4,31.7,569.0,16.2,37.7,177.0,118.4,1763467200,12,18,11,1,113.1,111.6,108.5,119.0,146.0
2025-11-18 13:00:00,25.8,49.4,1014.7,8.1,275.1,0.0,47.3,45.5,692.0,32.8,37.7,139.0,146.0,1763470800,13,18,11,1,118.4,112.4,109.6,147.3,154.0
2025-11-18 14:00:00,24.8,54.8,1015.2,6.2,322.1,0.0,47.4,45.4,847.0,55.6,34.6,85.0,154.0,1763474400,14,18,11,1,146.0,113.1,110.6,155.6,144.5
2025-11-18 15:00:00,23.9,59.9,1015.6,5.4,306.9,0.0,46.9,44.6,964.0,72.3,30.0,44.0,144.5,1763478000,15,18,11,1,154.0,118.4,111.6,148.1,119.6
2025-11-18 16:00:00,23.2,66.0,1016.0,6.7,323.7,0.0,48.1,45.5,1027.0,77.3,28.0,27.0,119.6,1763481600,16,18,11,1,144.5,146.0,112.4,125.4,114.9
2025-11-18 17:00:00,22.5,71.8,1016.0,8.2,349.9,0.0,49.5,46.9,1052.0,76.3,27.2,21.0,114.9,1763485200,17,18,11,1,119.6,154.0,113.1,99.2,115.5
2025-11-18 18:00:00,21.6,73.5,1015.9,7.4,355.8,0.0,51.0,48.3,1022.0,73.5,26.1,18.0,115.5,1763488800,18,18,11,1,114.9,144.5,118.4,98.1,116.0
2025-11-18 19:00:00,21.0,73.6,1015.8,6.7,350.8,0.0,51.0,48.3,905.0,70.3,24.0,15.0,116.0,1763492400,19,18,11,1,115.5,119.6,146.0,97.2,116.3
2025-11-18 20:00:00,20.4,74.4,1015.6,5.4,5.7,0.0,50.1,47.3,733.0,65.4,21.5,15.0,116.3,1763496000,20,18,11,1,116.0,114.9,154.0,96.7,116.4
2025-11-18 21:00:00,19.8,76.0,1015.4,4.9,8.4,0.0,49.1,46.1,585.0,59.4,19.4,16.0,116.4,1763499600,21,18,11,1,116.3,115.5,144.5,96.8,116.3
2025-11-18 22:00:00,19.2,78.4,1015.1,5.6,360.0,0.0,47.4,44.2,431.0,50.5,17.5,20.0,116.3,1763503200,22,18,11,1,116.4,116.0,119.6,97.4,116.0
2025-11-18 23:00:00,18.9,80.1,1015.1,6.8,349.3,0.0,44.7,41.4,302.0,40.4,16.0,26.0,116.0,1763506800,23,18,11,1,116.3,116.3,114.9,98.5,115.6
2025-11-19 00:00:00,18.8,80.9,1015.1,7.5,349.0,0.0,48.1,44.4,365.0,43.4,18.3,23.0,115.6,1763510400,0,19,11,2,116.0,116.4,115.5,99.7,115.2
2025-11-19 01:00:00,18.5,81.1,1015.5,7.3,350.1,0.0,47.7,44.1,842.0,48.2,19.5,16.0,115.2,1763514000,1,19,11,2,115.6,116.3,116.0,101.6,114.9
2025-11-19 02:00:00,18.2,79.5,1016.0,6.5,356.8,0.0,54.7,50.9,1512.0,54.4,21.3,9.0,114.9,1763517600,2,19,11,2,115.2,116.0,116.3,103.7,114.7
2025-11-19 03:00:00,19.0,73.0,1016.8,4.9,4.2,0.0,62.9,59.6,1882.0,54.8,24.1,14.0,114.7,1763521200,3,19,11,2,114.9,115.6,116.4,105.8,114.8
2025-11-19 04:00:00,21.8,61.4,1017.2,3.2,16.4,0.0,49.0,45.5,1651.0,44.2,28.6,44.0,114.8,1763524800,4,19,11,2,114.7,115.2,116.3,107.5,114.7
2025-11-19 05:00:00,24.6,59.2,1017.6,1.7,347.5,0.0,39.5,35.0,1120.0,27.8,34.0,87.0,114.7,1763528400,5,19,11,2,114.8,114.9,116.0,108.1,115.0
2025-11-19 06:00:00,26.5,51.3,1017.4,2.9,222.5,0.0,35.9,32.1,696.0,15.1,37.7,124.0,115.0,1763532000,6,19,11,2,114.7,114.7,115.6,108.5,115.3
2025-11-19 07:00:00,27.6,43.0,1016.7,5.6,202.5,0.0,36.1,33.2,541.0,9.7,37.7,150.0,115.3,1763535600,7,19,11,2,115.0,114.8,115.2,109.6,115.7
